q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,ddq7,t_solve
-0.541364,-0.648727,-0.638485,-2.01357,-0.326833,1.65775,-1.1722,0.58414,-0.0418732,0.362424,0.284542,0.0180755,0.166347,-0.614671,0.757449,0.858785,0.672678,-1.2688,0.215647,-0.246897,0.213487,8.765
-0.540778,-0.648768,-0.638121,-2.01329,-0.326815,1.65791,-1.17282,0.584896,-0.0410107,0.363093,0.283267,0.018291,0.166098,-0.614457,0.756596,0.862472,0.669324,-1.27543,0.215493,-0.248802,0.213861,9.476
-0.540192,-0.648807,-0.637757,-2.01301,-0.326796,1.65808,-1.17343,0.585652,-0.0401445,0.363759,0.281985,0.0185063,0.165848,-0.614243,0.755711,0.86616,0.665922,-1.28208,0.215333,-0.250721,0.214235,9.531
-0.539606,-0.648846,-0.637392,-2.01273,-0.326777,1.65824,-1.17404,0.586407,-0.0392747,0.364422,0.280696,0.0187215,0.165595,-0.614028,0.754792,0.869848,0.662472,-1.28876,0.215167,-0.252654,0.214608,9.098
-0.539018,-0.648884,-0.637027,-2.01245,-0.326758,1.65841,-1.17466,0.587161,-0.0384012,0.365081,0.2794,0.0189365,0.16534,-0.613813,0.753841,0.873538,0.658973,-1.29547,0.214994,-0.2546,0.214982,9.421
-0.53843,-0.648921,-0.636661,-2.01217,-0.326739,1.65858,-1.17527,0.587913,-0.0375239,0.365736,0.278098,0.0191513,0.165084,-0.613598,0.752856,0.877228,0.655425,-1.3022,0.214815,-0.256559,0.215355,9.503
-0.537841,-0.648958,-0.636294,-2.0119,-0.326719,1.65874,-1.17588,0.588665,-0.036643,0.366388,0.276789,0.0193659,0.164825,-0.613382,0.751837,0.880918,0.651827,-1.30896,0.214629,-0.258531,0.215727,8.874
-0.537251,-0.648993,-0.635927,-2.01162,-0.3267,1.6589,-1.1765,0.589416,-0.0357584,0.367036,0.275473,0.0195804,0.164565,-0.613166,0.750784,0.884609,0.648181,-1.31574,0.214437,-0.260517,0.2161,9.329
-0.53666,-0.649027,-0.635559,-2.01135,-0.32668,1.65907,-1.17711,0.590166,-0.0348701,0.36768,0.274151,0.0197946,0.164302,-0.612949,0.749696,0.888298,0.644484,-1.32255,0.214238,-0.262516,0.216473,9.681
-0.536069,-0.649061,-0.63519,-2.01108,-0.32666,1.65923,-1.17772,0.590914,-0.0339781,0.368321,0.272822,0.0200086,0.164038,-0.612732,0.748573,0.891988,0.640737,-1.32938,0.214032,-0.264528,0.216845,9.49
-0.535477,-0.649093,-0.634821,-2.01081,-0.326639,1.6594,-1.17834,0.591662,-0.0330824,0.368958,0.271485,0.0202224,0.163771,-0.612515,0.747416,0.895676,0.63694,-1.33624,0.213819,-0.266553,0.217217,9.488
-0.534884,-0.649125,-0.634451,-2.01054,-0.326619,1.65956,-1.17895,0.592408,-0.0321831,0.369591,0.270142,0.020436,0.163503,-0.612298,0.746222,0.899363,0.633092,-1.34312,0.213599,-0.268592,0.217588,9.09
-0.534291,-0.649156,-0.634081,-2.01027,-0.326598,1.65972,-1.17956,0.593153,-0.03128,0.37022,0.268792,0.0206494,0.163232,-0.61208,0.744993,0.903048,0.629193,-1.35002,0.213373,-0.270644,0.21796,8.635
-0.533696,-0.649186,-0.633709,-2.01,-0.326577,1.65989,-1.18017,0.593897,-0.0303733,0.370846,0.267435,0.0208626,0.162959,-0.611861,0.743728,0.906732,0.625243,-1.35695,0.213139,-0.272709,0.218331,8.644
-0.533101,-0.649215,-0.633338,-2.00974,-0.326556,1.66005,-1.18078,0.594639,-0.0294629,0.371467,0.266071,0.0210755,0.162684,-0.611643,0.742426,0.910413,0.621242,-1.3639,0.212898,-0.274787,0.218702,8.72
-0.532506,-0.649243,-0.632965,-2.00947,-0.326534,1.66021,-1.18139,0.59538,-0.0285488,0.372084,0.2647,0.0212881,0.162408,-0.611424,0.741087,0.914092,0.617188,-1.37088,0.21265,-0.276878,0.219073,8.731
-0.531909,-0.64927,-0.632592,-2.00921,-0.326513,1.66037,-1.18201,0.59612,-0.027631,0.372697,0.263323,0.0215005,0.162129,-0.611204,0.739681,0.917767,0.613044,-1.37788,0.212387,-0.278991,0.219444,8.959
-0.531312,-0.649296,-0.632219,-2.00895,-0.326491,1.66053,-1.18262,0.596858,-0.0267096,0.373306,0.261938,0.0217126,0.161847,-0.610984,0.738212,0.921436,0.608813,-1.38492,0.212111,-0.281125,0.219814,8.807
-0.530714,-0.649322,-0.631844,-2.00869,-0.326469,1.6607,-1.18323,0.597595,-0.0257845,0.37391,0.260546,0.0219244,0.161564,-0.610764,0.736704,0.925101,0.604529,-1.39198,0.211827,-0.283272,0.220185,8.182
-0.530115,-0.649346,-0.63147,-2.00843,-0.326447,1.66086,-1.18384,0.59833,-0.0248557,0.374511,0.259147,0.022136,0.161279,-0.610544,0.735156,0.928762,0.600191,-1.39906,0.211535,-0.285432,0.220555,8.18
-0.529516,-0.64937,-0.631094,-2.00817,-0.326424,1.66102,-1.18445,0.599063,-0.0239233,0.375106,0.25774,0.0223472,0.160991,-0.610323,0.73357,0.932417,0.595801,-1.40616,0.211236,-0.287604,0.220924,8.014
-0.528916,-0.649392,-0.630718,-2.00792,-0.326402,1.66118,-1.18506,0.599795,-0.0229872,0.375698,0.256327,0.0225581,0.160701,-0.610101,0.731945,0.936068,0.591357,-1.41328,0.21093,-0.289789,0.221294,7.929
-0.528315,-0.649414,-0.630342,-2.00766,-0.326379,1.66134,-1.18567,0.600526,-0.0220475,0.376285,0.254907,0.0227687,0.160409,-0.60988,0.730282,0.939714,0.586862,-1.42042,0.210616,-0.291986,0.221663,7.89
-0.527713,-0.649434,-0.629964,-2.00741,-0.326356,1.6615,-1.18628,0.601254,-0.0211042,0.376867,0.253479,0.022979,0.160115,-0.609658,0.728579,0.943354,0.582313,-1.42758,0.210295,-0.294196,0.222032,8.87
-0.527111,-0.649454,-0.629587,-2.00716,-0.326332,1.66166,-1.18689,0.601981,-0.0201572,0.377445,0.252044,0.023189,0.159819,-0.609435,0.726838,0.946989,0.577712,-1.43476,0.209966,-0.296417,0.222401,9.185
-0.526508,-0.649473,-0.629208,-2.00691,-0.326309,1.66182,-1.18749,0.602706,-0.0192066,0.378018,0.250602,0.0233986,0.15952,-0.609213,0.725056,0.950617,0.573058,-1.44196,0.20963,-0.298651,0.22277,9.171
-0.525904,-0.649491,-0.62883,-2.00666,-0.326285,1.66198,-1.1881,0.603429,-0.0182523,0.378586,0.249153,0.0236079,0.159219,-0.608989,0.723235,0.954239,0.56835,-1.44917,0.209285,-0.300897,0.223138,9.21
-0.5253,-0.649507,-0.62845,-2.00642,-0.326261,1.66213,-1.18871,0.604151,-0.0172945,0.37915,0.247697,0.0238169,0.158916,-0.608766,0.721374,0.957854,0.563589,-1.45641,0.208933,-0.303155,0.223506,9.003
-0.524694,-0.649523,-0.62807,-2.00617,-0.326237,1.66229,-1.18932,0.60487,-0.016333,0.379708,0.246233,0.0240254,0.158611,-0.608542,0.719472,0.961462,0.558775,-1.46365,0.208573,-0.305425,0.223874,8.51
-0.524088,-0.649538,-0.62769,-2.00593,-0.326213,1.66245,-1.18993,0.605588,-0.0153679,0.380262,0.244762,0.0242336,0.158303,-0.608318,0.717529,0.965062,0.553906,-1.47092,0.208206,-0.307707,0.224242,8.158
-0.523482,-0.649552,-0.627309,-2.00568,-0.326188,1.66261,-1.19054,0.606303,-0.0143993,0.380811,0.243284,0.0244415,0.157993,-0.608093,0.715545,0.968654,0.548983,-1.4782,0.20783,-0.31,0.22461,8.133
-0.522874,-0.649565,-0.626927,-2.00544,-0.326163,1.66277,-1.19114,0.607017,-0.0134271,0.381355,0.241799,0.0246489,0.157681,-0.607868,0.713519,0.972238,0.544005,-1.4855,0.207446,-0.312306,0.224977,8.162
-0.522266,-0.649577,-0.626545,-2.0052,-0.326139,1.66292,-1.19175,0.607728,-0.0124512,0.381894,0.240306,0.024856,0.157366,-0.607643,0.711452,0.975813,0.538973,-1.49281,0.207053,-0.314623,0.225344,8.132
-0.521657,-0.649588,-0.626162,-2.00496,-0.326113,1.66308,-1.19236,0.608438,-0.0114719,0.382428,0.238806,0.0250626,0.157049,-0.607417,0.709342,0.979378,0.533886,-1.50014,0.206653,-0.316952,0.225711,8.126
-0.521048,-0.649598,-0.625779,-2.00473,-0.326088,1.66324,-1.19297,0.609145,-0.0104889,0.382957,0.237298,0.0252689,0.15673,-0.607191,0.707189,0.982935,0.528744,-1.50748,0.206244,-0.319292,0.226077,8.138
-0.520438,-0.649607,-0.625395,-2.00449,-0.326062,1.66339,-1.19357,0.60985,-0.00950245,0.383481,0.235783,0.0254747,0.156408,-0.606965,0.704993,0.986481,0.523546,-1.51483,0.205827,-0.321644,0.226444,8.579
-0.519827,-0.649615,-0.625011,-2.00426,-0.326037,1.66355,-1.19418,0.610553,-0.00851243,0.383999,0.234261,0.0256801,0.156084,-0.606738,0.702754,0.990017,0.518293,-1.5222,0.205401,-0.324007,0.22681,7.896
-0.519215,-0.649622,-0.624626,-2.00403,-0.326011,1.66371,-1.19479,0.611253,-0.00751889,0.384512,0.232731,0.0258851,0.155758,-0.606511,0.700471,0.993542,0.512985,-1.52958,0.204967,-0.326382,0.227176,8.248
-0.518603,-0.649628,-0.624241,-2.0038,-0.325984,1.66386,-1.19539,0.611951,-0.00652183,0.385019,0.231195,0.0260896,0.155429,-0.606283,0.698145,0.997057,0.507621,-1.53698,0.204525,-0.328768,0.227542,8.804
-0.51799,-0.649633,-0.623855,-2.00357,-0.325958,1.66402,-1.196,0.612647,-0.00552127,0.385522,0.22965,0.0262937,0.155098,-0.606055,0.695774,1.00056,0.5022,-1.54438,0.204073,-0.331165,0.227907,10.075
-0.517376,-0.649637,-0.623469,-2.00334,-0.325931,1.66417,-1.1966,0.61334,-0.00451722,0.386018,0.228098,0.0264973,0.154764,-0.605827,0.693358,1.00405,0.496724,-1.5518,0.203614,-0.333573,0.228272,9.378
-0.516762,-0.64964,-0.623082,-2.00312,-0.325905,1.66432,-1.19721,0.614031,-0.00350969,0.38651,0.226539,0.0267004,0.154428,-0.605598,0.690898,1.00753,0.491191,-1.55922,0.203145,-0.335992,0.228637,9.368
-0.516147,-0.649642,-0.622695,-2.00289,-0.325878,1.66448,-1.19782,0.61472,-0.0024987,0.386995,0.224972,0.0269031,0.15409,-0.605369,0.688392,1.01099,0.485601,-1.56666,0.202667,-0.338422,0.229002,9.338
-0.515531,-0.649643,-0.622307,-2.00267,-0.32585,1.66463,-1.19842,0.615405,-0.00148425,0.387475,0.223398,0.0271053,0.153749,-0.60514,0.685841,1.01445,0.479955,-1.57411,0.202181,-0.340862,0.229367,8.585
-0.514915,-0.649643,-0.621919,-2.00245,-0.325823,1.66478,-1.19903,0.616089,-0.000466365,0.387949,0.221817,0.0273069,0.153406,-0.60491,0.683244,1.01789,0.474252,-1.58156,0.201685,-0.343313,0.229731,8.263
-0.514298,-0.649642,-0.62153,-2.00223,-0.325795,1.66494,-1.19963,0.616769,0.000554946,0.388418,0.220228,0.0275081,0.15306,-0.60468,0.680601,1.02131,0.468493,-1.58903,0.201181,-0.345775,0.230095,8.92
-0.51368,-0.64964,-0.621141,-2.00201,-0.325768,1.66509,-1.20023,0.617447,0.00157967,0.388881,0.218631,0.0277088,0.152712,-0.60445,0.677912,1.02472,0.462676,-1.5965,0.200667,-0.348247,0.230459,8.529
-0.513061,-0.649637,-0.620752,-2.00179,-0.32574,1.66524,-1.20084,0.618122,0.00260778,0.389337,0.217027,0.0279089,0.152361,-0.604219,0.675175,1.02812,0.456802,-1.60398,0.200145,-0.350729,0.230822,8.3
-0.512442,-0.649632,-0.620361,-2.00158,-0.325711,1.66539,-1.20144,0.618795,0.00363928,0.389788,0.215416,0.0281086,0.152008,-0.603988,0.672392,1.0315,0.450871,-1.61146,0.199613,-0.353222,0.231186,8.886
-0.511822,-0.649627,-0.619971,-2.00137,-0.325683,1.66555,-1.20205,0.619464,0.00467414,0.390233,0.213797,0.0283076,0.151652,-0.603756,0.669561,1.03486,0.444882,-1.61895,0.199072,-0.355724,0.231549,8.211
-0.511202,-0.649621,-0.61958,-2.00115,-0.325654,1.6657,-1.20265,0.620131,0.00571235,0.390672,0.21217,0.0285061,0.151294,-0.603524,0.666683,1.03821,0.438836,-1.62645,0.198521,-0.358237,0.231912,8.346
-0.510581,-0.649614,-0.619189,-2.00095,-0.325626,1.66585,-1.20325,0.620795,0.00675389,0.391105,0.210536,0.0287041,0.150933,-0.603292,0.663757,1.04154,0.432733,-1.63395,0.197961,-0.360759,0.232275,8.682
-0.509959,-0.649605,-0.618797,-2.00074,-0.325597,1.666,-1.20386,0.621456,0.00779874,0.391531,0.208895,0.0289015,0.15057,-0.603059,0.660782,1.04486,0.426572,-1.64146,0.197392,-0.363291,0.232637,8.882
-0.509337,-0.649596,-0.618405,-2.00053,-0.325567,1.66615,-1.20446,0.622113,0.0088469,0.391952,0.207246,0.0290983,0.150204,-0.602826,0.65776,1.04815,0.420353,-1.64897,0.196813,-0.365832,0.232999,8.183
-0.508713,-0.649586,-0.618012,-2.00033,-0.325538,1.6663,-1.20506,0.622768,0.00989833,0.392366,0.20559,0.0292945,0.149835,-0.602593,0.654688,1.05143,0.414076,-1.65648,0.196225,-0.368383,0.233361,8.055
-0.50809,-0.649574,-0.617619,-2.00012,-0.325508,1.66645,-1.20566,0.62342,0.010953,0.392773,0.203926,0.0294902,0.149464,-0.602359,0.651568,1.05469,0.407741,-1.664,0.195627,-0.370943,0.233723,7.909
-0.507465,-0.649562,-0.617226,-1.99992,-0.325479,1.6666,-1.20626,0.624068,0.012011,0.393175,0.202254,0.0296852,0.149091,-0.602125,0.648398,1.05793,0.401349,-1.67151,0.195019,-0.373512,0.234084,8.104
-0.50684,-0.649548,-0.616832,-1.99972,-0.325449,1.66674,-1.20687,0.624713,0.0130721,0.39357,0.200575,0.0298796,0.148715,-0.601891,0.645178,1.06115,0.394898,-1.67903,0.194402,-0.376091,0.234446,8.152
-0.506215,-0.649533,-0.616438,-1.99952,-0.325418,1.66689,-1.20747,0.625355,0.0141365,0.393958,0.198888,0.0300734,0.148336,-0.601656,0.641909,1.06436,0.38839,-1.68655,0.193775,-0.378678,0.234807,8.093
-0.505588,-0.649518,-0.616044,-1.99933,-0.325388,1.66704,-1.20807,0.625994,0.015204,0.39434,0.197194,0.0302665,0.147955,-0.601421,0.63859,1.06754,0.381824,-1.69407,0.193138,-0.381273,0.235167,8.077
-0.504961,-0.649501,-0.615649,-1.99913,-0.325358,1.66719,-1.20867,0.626629,0.0162747,0.394715,0.195493,0.030459,0.147571,-0.601185,0.635221,1.0707,0.375199,-1.70158,0.192491,-0.383878,0.235528,8.189
-0.504334,-0.649483,-0.615253,-1.99894,-0.325327,1.66733,-1.20927,0.627261,0.0173485,0.395084,0.193784,0.0306508,0.147185,-0.600949,0.631801,1.07384,0.368516,-1.7091,0.191835,-0.38649,0.235888,8.124
-0.503706,-0.649464,-0.614858,-1.99875,-0.325296,1.66748,-1.20987,0.627889,0.0184255,0.395445,0.192067,0.030842,0.146795,-0.600713,0.62833,1.07696,0.361776,-1.71661,0.191168,-0.389111,0.236248,7.998
-0.503077,-0.649444,-0.614462,-1.99856,-0.325265,1.66763,-1.21047,0.628514,0.0195056,0.3958,0.190343,0.0310325,0.146404,-0.600476,0.624809,1.08005,0.354977,-1.72412,0.190491,-0.39174,0.236608,7.91
-0.502447,-0.649423,-0.614065,-1.99837,-0.325233,1.66777,-1.21107,0.629135,0.0205887,0.396148,0.188611,0.0312223,0.146009,-0.600239,0.621236,1.08313,0.34812,-1.73163,0.189805,-0.394376,0.236968,9.188
-0.501817,-0.649401,-0.613669,-1.99819,-0.325202,1.66792,-1.21167,0.629753,0.0216749,0.39649,0.186872,0.0314114,0.145612,-0.600002,0.617612,1.08618,0.341206,-1.73913,0.189108,-0.397021,0.237327,9.199
-0.501187,-0.649377,-0.613272,-1.998,-0.32517,1.66806,-1.21227,0.630367,0.0227641,0.396824,0.185126,0.0315998,0.145213,-0.599764,0.613936,1.0892,0.334233,-1.74662,0.188401,-0.399673,0.237686,8.911
-0.500555,-0.649353,-0.612874,-1.99782,-0.325138,1.66821,-1.21287,0.630977,0.0238563,0.397151,0.183371,0.0317875,0.14481,-0.599526,0.610208,1.09221,0.327202,-1.75411,0.187684,-0.402332,0.238045,9.086
-0.499923,-0.649327,-0.612477,-1.99764,-0.325106,1.66835,-1.21347,0.631583,0.0249515,0.397471,0.18161,0.0319744,0.144405,-0.599288,0.606428,1.09518,0.320114,-1.76159,0.186956,-0.404998,0.238404,8.899
-0.499291,-0.649301,-0.612079,-1.99746,-0.325074,1.6685,-1.21407,0.632186,0.0260496,0.397784,0.179841,0.0321607,0.143998,-0.599049,0.602596,1.09814,0.312967,-1.76907,0.186218,-0.407672,0.238762,8.206
-0.498658,-0.649273,-0.611681,-1.99728,-0.325042,1.66864,-1.21467,0.632785,0.0271507,0.39809,0.178064,0.0323461,0.143587,-0.59881,0.598711,1.10106,0.305763,-1.77654,0.18547,-0.410352,0.23912,8.359
-0.498024,-0.649244,-0.611282,-1.99711,-0.325009,1.66878,-1.21527,0.633379,0.0282546,0.398388,0.17628,0.0325308,0.143174,-0.598571,0.594774,1.10396,0.298501,-1.78399,0.184712,-0.413039,0.239478,8.131
-0.49739,-0.649214,-0.610883,-1.99693,-0.324976,1.66893,-1.21586,0.63397,0.0293615,0.39868,0.174489,0.0327148,0.142758,-0.598331,0.590784,1.10684,0.291182,-1.79144,0.183943,-0.415733,0.239836,8.112
-0.496755,-0.649183,-0.610484,-1.99676,-0.324943,1.66907,-1.21646,0.634557,0.0304711,0.398963,0.17269,0.0328979,0.14234,-0.598091,0.586741,1.10969,0.283805,-1.79888,0.183164,-0.418432,0.240193,8.055
-0.49612,-0.649151,-0.610085,-1.99659,-0.32491,1.66921,-1.21706,0.635139,0.0315837,0.39924,0.170884,0.0330803,0.141919,-0.59785,0.582645,1.11251,0.27637,-1.8063,0.182374,-0.421138,0.24055,7.905
-0.495484,-0.649118,-0.609685,-1.99642,-0.324877,1.66935,-1.21766,0.635718,0.032699,0.399509,0.16907,0.0332619,0.141495,-0.597609,0.578495,1.1153,0.268879,-1.81371,0.181574,-0.423849,0.240907,8.041
-0.494847,-0.649084,-0.609285,-1.99626,-0.324843,1.66949,-1.21825,0.636292,0.033817,0.39977,0.167249,0.0334427,0.141069,-0.597368,0.574292,1.11806,0.26133,-1.82111,0.180763,-0.426566,0.241264,8.404
-0.49421,-0.649048,-0.608885,-1.99609,-0.324809,1.66963,-1.21885,0.636862,0.0349378,0.400024,0.16542,0.0336226,0.140639,-0.597126,0.570035,1.12079,0.253724,-1.8285,0.179941,-0.429289,0.24162,8.444
-0.493572,-0.649011,-0.608485,-1.99593,-0.324775,1.66977,-1.21945,0.637428,0.0360613,0.40027,0.163584,0.0338017,0.140207,-0.596884,0.565724,1.1235,0.246061,-1.83587,0.179109,-0.432017,0.241976,8.031
-0.492934,-0.648974,-0.608084,-1.99577,-0.324741,1.66991,-1.22005,0.637989,0.0371875,0.400508,0.161741,0.03398,0.139772,-0.596642,0.56136,1.12617,0.238342,-1.84323,0.178267,-0.43475,0.242332,7.992
-0.492295,-0.648935,-0.607683,-1.99561,-0.324707,1.67005,-1.22064,0.638546,0.0383163,0.400739,0.159891,0.0341574,0.139335,-0.596399,0.556941,1.12881,0.230566,-1.85057,0.177413,-0.437487,0.242688,8.169
-0.491656,-0.648895,-0.607282,-1.99545,-0.324673,1.67019,-1.22124,0.639099,0.0394477,0.400961,0.158033,0.0343339,0.138895,-0.596156,0.552468,1.13143,0.222733,-1.85789,0.176549,-0.44023,0.243043,8.085
-0.491016,-0.648854,-0.606881,-1.9953,-0.324638,1.67033,-1.22183,0.639647,0.0405817,0.401176,0.156168,0.0345096,0.138452,-0.595913,0.547941,1.13401,0.214845,-1.86519,0.175674,-0.442976,0.243399,7.896
-0.490375,-0.648811,-0.606479,-1.99514,-0.324603,1.67047,-1.22243,0.64019,0.0417183,0.401383,0.154295,0.0346844,0.138006,-0.595669,0.543359,1.13656,0.2069,-1.87247,0.174789,-0.445727,0.243754,7.972
-0.489734,-0.648768,-0.606078,-1.99499,-0.324568,1.6706,-1.22302,0.640729,0.0428573,0.401582,0.152415,0.0348583,0.137558,-0.595425,0.538723,1.13907,0.198899,-1.87974,0.173893,-0.448482,0.244108,8.084
-0.489093,-0.648723,-0.605676,-1.99484,-0.324533,1.67074,-1.22362,0.641263,0.0439989,0.401773,0.150528,0.0350313,0.137106,-0.59518,0.534032,1.14155,0.190843,-1.88698,0.172985,-0.45124,0.244463,8.152
-0.488451,-0.648678,-0.605274,-1.99469,-0.324498,1.67088,-1.22421,0.641792,0.0451429,0.401956,0.148634,0.0352033,0.136652,-0.594936,0.529286,1.144,0.182732,-1.89421,0.172067,-0.454002,0.244817,7.911
-0.487808,-0.648631,-0.604872,-1.99455,-0.324463,1.67101,-1.22481,0.642317,0.0462893,0.40213,0.146733,0.0353745,0.136196,-0.59469,0.524486,1.14642,0.174566,-1.9014,0.171139,-0.456767,0.245171,7.899
-0.487165,-0.648583,-0.604469,-1.99441,-0.324427,1.67115,-1.2254,0.642836,0.0474381,0.402297,0.144824,0.0355447,0.135736,-0.594445,0.51963,1.1488,0.166344,-1.90858,0.170199,-0.459535,0.245524,8.904
-0.486521,-0.648534,-0.604067,-1.99426,-0.324391,1.67128,-1.226,0.643351,0.0485893,0.402455,0.142908,0.0357139,0.135274,-0.594199,0.51472,1.15114,0.158069,-1.91573,0.169248,-0.462306,0.245878,8.467
-0.485877,-0.648483,-0.603664,-1.99412,-0.324355,1.67142,-1.22659,0.643861,0.0497427,0.402604,0.140986,0.0358822,0.134809,-0.593953,0.509754,1.15345,0.149738,-1.92286,0.168287,-0.465079,0.246231,8.053
-0.485233,-0.648432,-0.603261,-1.99399,-0.324319,1.67155,-1.22718,0.644365,0.0508984,0.402746,0.139056,0.0360495,0.134341,-0.593706,0.504734,1.15572,0.141354,-1.92996,0.167315,-0.467854,0.246584,8.043
-0.484588,-0.648379,-0.602858,-1.99385,-0.324283,1.67168,-1.22778,0.644865,0.0520564,0.402879,0.137119,0.0362159,0.13387,-0.593459,0.499658,1.15796,0.132916,-1.93703,0.166331,-0.470632,0.246937,8.029
-0.483942,-0.648325,-0.602455,-1.99371,-0.324246,1.67182,-1.22837,0.64536,0.0532166,0.403003,0.135175,0.0363812,0.133397,-0.593212,0.494527,1.16016,0.124425,-1.94408,0.165337,-0.473411,0.247289,7.882
-0.483296,-0.64827,-0.602052,-1.99358,-0.32421,1.67195,-1.22896,0.645849,0.0543789,0.403119,0.133223,0.0365455,0.132921,-0.592964,0.489341,1.16232,0.11588,-1.9511,0.164332,-0.476192,0.247641,8.083
-0.482649,-0.648214,-0.601649,-1.99345,-0.324173,1.67208,-1.22956,0.646333,0.0555433,0.403226,0.131265,0.0367089,0.132442,-0.592716,0.4841,1.16444,0.107283,-1.95808,0.163316,-0.478973,0.247993,8.498
-0.482002,-0.648157,-0.601245,-1.99332,-0.324136,1.67221,-1.23015,0.646812,0.0567098,0.403325,0.1293,0.0368711,0.13196,-0.592468,0.478803,1.16653,0.0986336,-1.96504,0.162289,-0.481756,0.248345,7.922
-0.481355,-0.648099,-0.600842,-1.9932,-0.324099,1.67235,-1.23074,0.647285,0.0578784,0.403415,0.127328,0.0370324,0.131475,-0.592219,0.473477,1.16858,0.0899625,-1.97197,0.161256,-0.484536,0.248696,8.035
-0.480707,-0.648039,-0.600438,-1.99307,-0.324062,1.67248,-1.23133,0.647753,0.059049,0.403496,0.125349,0.0371926,0.130988,-0.59197,0.468126,1.1706,0.081277,-1.97886,0.16022,-0.487312,0.249047,8.946
-0.480058,-0.647978,-0.600035,-1.99295,-0.324024,1.67261,-1.23192,0.648216,0.0602216,0.403569,0.123364,0.0373518,0.130498,-0.591721,0.46274,1.17259,0.0725646,-1.98572,0.159177,-0.490084,0.249398,8.314
-0.479409,-0.647916,-0.599631,-1.99283,-0.323986,1.67274,-1.23252,0.648674,0.0613961,0.403632,0.121371,0.0375099,0.130005,-0.591471,0.457313,1.17454,0.0638168,-1.99255,0.158126,-0.492855,0.249749,8.532
-0.47876,-0.647853,-0.599227,-1.99271,-0.323949,1.67287,-1.23311,0.649125,0.0625726,0.403687,0.119372,0.037667,0.129509,-0.591221,0.451839,1.17645,0.0550283,-1.99934,0.157065,-0.495624,0.250099,8.613
-0.47811,-0.647789,-0.598824,-1.9926,-0.323911,1.67299,-1.2337,0.649572,0.0637509,0.403734,0.117366,0.037823,0.129011,-0.590971,0.446316,1.17833,0.0461953,-2.0061,0.155995,-0.498392,0.25045,8.329
-0.47746,-0.647723,-0.59842,-1.99248,-0.323873,1.67312,-1.23429,0.650012,0.064931,0.403771,0.115353,0.0379779,0.12851,-0.59072,0.440691,1.18012,0.0372922,-2.01283,0.154889,-0.501216,0.250799,8.15
-0.476809,-0.647656,-0.598016,-1.99237,-0.323835,1.67325,-1.23488,0.650447,0.0661128,0.403799,0.113333,0.0381316,0.128006,-0.590469,0.434916,1.18179,0.028282,-2.01953,0.153734,-0.504119,0.251149,8.026
-0.476158,-0.647588,-0.597612,-1.99226,-0.323796,1.67338,-1.23547,0.650876,0.0672962,0.403818,0.111307,0.0382842,0.127499,-0.590217,0.429028,1.1834,0.0191703,-2.02619,0.152563,-0.507031,0.251498,7.958
-0.475507,-0.647519,-0.597208,-1.99215,-0.323758,1.6735,-1.23606,0.651299,0.0684812,0.403828,0.109274,0.0384355,0.126989,-0.589965,0.423057,1.18494,0.00998133,-2.03281,0.151376,-0.509945,0.251848,9.229
-0.474855,-0.647449,-0.596805,-1.99204,-0.323719,1.67363,-1.23665,0.651716,0.0696676,0.403829,0.107235,0.0385857,0.126476,-0.589713,0.417018,1.18644,0.000730102,-2.03939,0.150176,-0.512858,0.252196,9.673
-0.474202,-0.647378,-0.596401,-1.99194,-0.32368,1.67376,-1.23724,0.652127,0.0708555,0.403821,0.105189,0.0387347,0.12596,-0.589461,0.410919,1.18789,-0.00857481,-2.04593,0.148965,-0.515766,0.252545,11.192
-0.47355,-0.647305,-0.595997,-1.99184,-0.323641,1.67388,-1.23783,0.652532,0.0720448,0.403803,0.103137,0.0388824,0.125441,-0.589208,0.404765,1.1893,-0.0179285,-2.05242,0.147744,-0.518669,0.252893,18.15
-0.472897,-0.647231,-0.595593,-1.99174,-0.323602,1.67401,-1.23842,0.652931,0.0732355,0.403775,0.101078,0.0390289,0.12492,-0.588954,0.398559,1.19067,-0.027328,-2.05887,0.146512,-0.521566,0.253241,13.784
-0.472243,-0.647156,-0.595189,-1.99164,-0.323563,1.67413,-1.239,0.653323,0.0744274,0.403739,0.0990125,0.0391742,0.124395,-0.588701,0.392302,1.19199,-0.0367715,-2.06527,0.145271,-0.524456,0.253589,10.301
-0.471589,-0.64708,-0.594786,-1.99154,-0.323524,1.67425,-1.23959,0.653709,0.0756207,0.403692,0.0969409,0.0393182,0.123868,-0.588447,0.385996,1.19326,-0.0462578,-2.07162,0.144021,-0.52734,0.253937,9.177
-0.470935,-0.647003,-0.594382,-1.99145,-0.323484,1.67438,-1.24018,0.654089,0.0768152,0.403636,0.094863,0.039461,0.123338,-0.588193,0.379639,1.1945,-0.0557859,-2.07792,0.14276,-0.530215,0.254284,8.2
-0.47028,-0.646924,-0.593979,-1.99136,-0.323444,1.6745,-1.24077,0.654462,0.0780109,0.403571,0.0927788,0.0396025,0.122805,-0.587938,0.373233,1.19568,-0.0653553,-2.08417,0.141491,-0.533084,0.254631,7.851
